title,news,index,url
Biden cancels nearly $6 billion in student debt for 78K public service workers,nbc,2280,https://www.nbcnews.com/politics/white-house/biden-cancels-nearly-6-billion-student-debt-78k-public-service-workers-rcna144378
29+ problem-solving Amazon kitchen gadgets that home chefs will find useful,nbc,2281,https://www.nbcnews.com/select/shopping/bestselling-amazon-kitchen-gadgets-ncna1303057
Trump vows to 'free' Jan. 6 defendants as one of his first acts if elected,nbc,2282,https://www.nbcnews.com/politics/donald-trump/trump-vows-free-jan-6-defendants-one-first-acts-elected-rcna142894
U.S. officially points the finger at Saudi Crown Prince Mohammed bin Salman for Khashoggi killing,nbc,2283,https://www.nbcnews.com/politics/national-security/u-s-officially-points-finger-saudi-crown-prince-mohammed-bin-n1258987
Instagram will use 'nudges' to start suggesting teens log off at night,nbc,2284,https://www.nbcnews.com/tech/instagram-launches-sleep-notifications-teens-rcna134468
"Displaced by the earthquake, Puerto Ricans cope with constant aftershocks and uncertainty",nbc,2285,https://www.nbcnews.com/news/latino/displaced-earthquake-puerto-ricans-cope-constant-aftershocks-uncertainty-n1116706
"Trump announces aid for Puerto Rico, infusing politics in an apparent play for Florida voters ",nbc,2286,https://www.nbcnews.com/politics/white-house/trump-announces-aid-puerto-rico-infusing-politics-apparent-play-florida-n1240491
Biden says he's 'not surprised' by judge's 'specious' decision to toss Trump documents case,nbc,2287,https://www.nbcnews.com/politics/joe-biden/biden-says-not-surprised-judges-specious-decision-toss-trump-documents-rcna162000
12 best grocery delivery services for food and everyday essentials,nbc,2288,https://www.nbcnews.com/select/shopping/best-grocery-delivery-services-ncna1297967
Trump attends 9/11 event with a far-right activist who pushed a conspiracy theory about the tragedy,nbc,2289,https://www.nbcnews.com/politics/2024-election/trump-911-laura-loomer-conspiracy-theorist-rcna170743
Israel-Iran: Netanyahu and Biden talk for the first time since August; Israel warns Lebanon of destruction like Gaza's,nbc,2290,https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-netanyahu-biden-idf-hezbollah-lebanon-gaza-rcna174629
"As bombs fall silent over Gaza and Israel, 'whole generation' of children face long term trauma",nbc,2291,https://www.nbcnews.com/news/world/israel-hamas-ceasefire-holds-gaza-s-children-trauma-remains-n1268249
Trump signals support for a national 15-week abortion ban,nbc,2292,https://www.nbcnews.com/politics/2024-election/trump-signals-support-15-week-abortion-ban-rcna144213
"Poll: Newly popular Harris builds momentum, challenging Trump for the mantle of change",nbc,2293,https://www.nbcnews.com/politics/2024-election/poll-newly-popular-harris-challenging-trump-change-rcna171308
"The 6 best mattresses for side sleepers, according to experts",nbc,2294,https://www.nbcnews.com/select/shopping/best-mattresses-side-sleepers-rcna163394
Elon Musk has given nearly $75 million to his pro-Trump super PAC,nbc,2295,https://www.nbcnews.com/politics/2024-election/elon-musk-nearly-75-million-trump-super-pac-rcna175639
"Over 70 killed as Israel, Palestinians exchange worst violence in years — and prepare for more",nbc,2296,https://www.nbcnews.com/news/world/violence-between-israel-hamas-shows-no-sign-slowing-n1267055
"Anti-Asian hate crimes increased by nearly 150% in 2020, mostly in N.Y. and L.A., new report says",nbc,2297,https://www.nbcnews.com/news/asian-america/anti-asian-hate-crimes-increased-nearly-150-2020-mostly-n-n1260264
"Elon Musk made a Kamala Harris deepfake ad go viral, sparking a debate about parody and free speech",nbc,2298,https://www.nbcnews.com/tech/misinformation/kamala-harris-deepfake-shared-musk-sparks-free-speech-debate-rcna164119
Palestinians say Israeli troops kill 10 in West Bank violence,nbc,2299,https://www.nbcnews.com/news/world/palestinians-israeli-troops-kill-9-west-bank-raid-rcna67578
Everything you need to maintain your braids this summer,nbc,2300,https://www.nbcnews.com/select/shopping/how-maintain-knotless-braids-ncna1305048
"Russian money was funneled to right-wing creators through a pro-Trump media outlet, prosecutors say ",nbc,2301,https://www.nbcnews.com/politics/justice-department/russian-money-was-funneled-right-wing-creators-trump-media-outlet-pros-rcna169611
"The very best vacuums for pet hair, according to editors and experts",nbc,2302,https://www.nbcnews.com/select/shopping/best-vacuums-pet-hair-ncna1304554
"Six hostages, including Israeli American Hersh Goldberg-Polin, found dead in Gaza",nbc,2303,https://www.nbcnews.com/news/world/israeli-bodies-found-in-gaza-rcna169125
North Korea says it tested a new hypersonic intermediate-range missile that uses solid propellants,nbc,2304,https://www.nbcnews.com/news/world/north-korea-tested-new-hypersonic-intermediate-range-missile-rcna146152
Israel and Hezbollah exchange heavy fire as fears of war mount ,nbc,2305,https://www.nbcnews.com/news/world/israel-hamas-war-hezbollah-lebanon-attacks-haifa-west-bank-al-jazeera-rcna172130
6 top-rated single-serve coffee makers to consider for at-home brewing,nbc,2306,https://www.nbcnews.com/select/shopping/best-single-serve-coffee-makers-ncna1281365
Rapper charged with coronavirus benefit fraud after boasting in song about benefit fraud ,nbc,2307,https://www.nbcnews.com/news/us-news/rapper-charged-coronavirus-benefit-fraud-after-boasting-song-about-benefit-n1243844
"Cats have more freedom than women in Afghanistan, Meryl Streep says",nbc,2308,https://www.nbcnews.com/news/world/cats-freedom-women-afghanistan-meryl-streep-says-rcna172391
24 hostages are released as Israel-Hamas deal pauses Gaza fighting,nbc,2309,https://www.nbcnews.com/news/world/hostages-released-hamas-israel-ceasefire-deal-thai-captives-egypt-rcna126380
11 best smart TVs to consider: How to find best model for you,nbc,2310,https://www.nbcnews.com/select/shopping/smart-tv-buying-guide-ncna1092911
"6.4-magnitude quake strikes Puerto Rico, killing at least 1 amid heavy seismic activity",nbc,2311,https://www.nbcnews.com/news/latino/6-5-quake-strikes-puerto-rico-amid-heavy-seismic-activity-n1111666
Minnesota Timberwolves star Karl-Anthony Towns' mother dies due to complications from COVID-19,nbc,2312,https://www.nbcnews.com/news/nbcblk/minnesota-timberwolves-star-karl-anthony-towns-mother-dies-due-complications-n1183691
Democrats are nervous — and Kamala Harris may be OK with that ,nbc,2313,https://www.nbcnews.com/politics/2024-election/democrats-are-nervous-harris-may-ok-trump-pleased-rcna175257
Devastated Rafah a ghost town as cease-fire and hostage release talks go on,nbc,2314,https://www.nbcnews.com/news/world/israel-hamas-war-rafah-destroyed-tunnels-idf-visit-cease-fire-talks-rcna160651
Trump fan who assaulted officers with a hockey stick on Jan. 6 is sentenced to prison,nbc,2315,https://www.nbcnews.com/politics/justice-department/trump-fan-assaulted-officers-hockey-stick-jan-6-sentenced-prison-rcna140969
Kim and Putin meet at Russian spaceport for possible arms talks,nbc,2316,https://www.nbcnews.com/news/world/kim-jong-un-vladimir-putin-meeting-russia-rcna104775
Potential Al Qaeda resurgence in Afghanistan worries U.S. officials,nbc,2317,https://www.nbcnews.com/news/mideast/potential-al-qaeda-resurgence-afghanistan-worries-u-s-officials-n1276614
First aid crosses into Gaza from Egypt,nbc,2318,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-relief-hostage-release-gaza-border-set-o-rcna121527
"NBC Select Wellness Awards 2024: The best fitness, sleep and self care products",nbc,2319,https://www.nbcnews.com/select/shopping/best-wellness-awards-products-2024-rcna145182
The best digital photo frames to personalize your home this year,nbc,2320,https://www.nbcnews.com/select/shopping/best-digital-photo-frames-ncna1285876
Retired commander who oversaw Afghanistan withdrawal says he alone bears responsibility for airport attack ,nbc,2321,https://www.nbcnews.com/politics/congress/retired-commander-oversaw-afghanistan-withdrawal-says-alone-bears-resp-rcna144094
11 indoor plants that are easy to grow and maintain,nbc,2322,https://www.nbcnews.com/select/shopping/best-low-maintenance-plants-ncna1276969
Select Pet Awards 2023: The best finds under $25,nbc,2323,https://www.nbcnews.com/select/shopping/select-pet-awards-under-25-ncna1306012
Secret Service: Nearly $100B stolen in pandemic relief funds,nbc,2324,https://www.nbcnews.com/politics/politics-news/secret-service-nearly-100b-stolen-pandemic-relief-funds-n1286430
"Best wet dog food for happy, healthy pets at every life stage",nbc,2325,https://www.nbcnews.com/select/shopping/best-wet-dog-food-ncna1304108
Biden vowed 'consequences' for Saudi Arabia after oil production cut. But the U.S. has no plans to follow through.,nbc,2326,https://www.nbcnews.com/politics/biden-vowed-consequences-saudi-arabia-oil-production-cut-us-no-plans-f-rcna59799
Putin concludes China trip by emphasizing ties with Russia,nbc,2327,https://www.nbcnews.com/news/world/russia-china-vladimir-putin-xi-jingpin-ukraine-rcna152749
"India's alleged interference in Canada was 'a horrific mistake,' Trudeau says",nbc,2328,https://www.nbcnews.com/news/world/indias-alleged-interference-canada-was-horrific-mistake-trudeau-says-rcna175863
‘One of the most violent’ Jan. 6 rioters receives a 20-year prison sentence,nbc,2329,https://www.nbcnews.com/politics/justice-department/doj-wants-21-years-trump-supporter-viciously-assaulted-officers-jan-6-rcna165209
"Parents of slain Hamas captive push for deal, warning remaining hostages won't 'make it much longer'",nbc,2330,https://www.nbcnews.com/news/world/israel-hamas-war-hostages-hersh-goldberg-polin-parents-cease-fire-deal-rcna174557
The Vikings are Super Bowl contenders thanks to a QB nobody else wanted,nbc,2331,https://www.nbcnews.com/sports/nfl/vikings-sam-darnold-jared-goff-rcna175790
"The best reef-safe sunscreens, according to experts",nbc,2332,https://www.nbcnews.com/select/shopping/best-reef-safe-sunscreen-ncna1305644
What to buy and what to skip during Cyber Monday 2022,nbc,2333,https://www.nbcnews.com/select/shopping/cyber-monday-what-buy-2022-ncna1300894
Poland's capital Warsaw earmarks $30 million for bomb shelters and other security,nbc,2334,https://www.nbcnews.com/news/world/russia-ukraine-war-poland-warsaw-bomb-shelters-rcna143161
6 top-rated portable air conditioners to keep you cool this summer,nbc,2335,https://www.nbcnews.com/select/shopping/best-portable-air-conditioner-ncna1297644
"Trump's legal team tried to keep Stormy Daniels quiet ahead of 2024 election, MSNBC reports",nbc,2336,https://www.nbcnews.com/politics/2024-election/trumps-legal-team-tried-keep-stormy-daniels-quiet-ahead-2024-election-rcna175828
Trump spends day off from court hosting NFT customers at Mar-a-Lago,nbc,2337,https://www.nbcnews.com/politics/2024-election/trump-spends-day-court-hosting-nft-customers-florida-rcna151240
The Apple HomePod made me fall in love with my smart home again,nbc,2338,https://www.nbcnews.com/select/shopping/apple-homepod-smart-speaker-review-rcna176091
Josh Shapiro says antisemitism played no role in VP discussions and slams Trump's comments,nbc,2339,https://www.nbcnews.com/politics/2024-election/josh-shapiro-says-antisemitism-played-no-role-vp-discussions-slams-tru-rcna167167
Election 2024: Harris spars with Bret Baier in fiery Fox News interview; Trump holds town hall in Miami,nbc,2340,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-election-live-updates-rcna175179/rcrd60345?canonicalCard=true
"The best skin care products with peptides, according to dermatologists",nbc,2341,https://www.nbcnews.com/select/shopping/best-peptides-for-skin-rcna156798
Turkey's resurgent opposition thumps Erdogan in pivotal local elections,nbc,2342,https://www.nbcnews.com/news/world/turkey-opposition-wins-erdogan-local-elections-rcna145804
Jan. 6 rioter who assaulted police calls for 'accountability' for 2020 election lies,nbc,2343,https://www.nbcnews.com/politics/justice-department/jan-6-rioter-assaulted-police-calls-accountability-2020-election-lies-rcna134609
Bangladesh’s top court scales back government jobs quota after deadly unrest that has killed scores ,nbc,2344,https://www.nbcnews.com/news/world/bangladesh-court-scales-back-government-jobs-quota-deadly-protests-rcna162885
"Israel, Hamas launch rockets, airstrikes as Gaza conflict enters second week",nbc,2345,https://www.nbcnews.com/news/world/diplomatic-efforts-ceasefire-ramp-after-strikes-claim-more-lives-israel-n1267519
A forced exodus from Gaza to Egypt? Israeli ‘concept paper’ fuels outrage,nbc,2346,https://www.nbcnews.com/news/world/palestinians-forced-gaza-egypt-israel-proposal-outrage-rcna122934
Trump pushes baseless claim about immigrants 'eating the pets',nbc,2347,https://www.nbcnews.com/politics/2024-election/trump-pushes-baseless-claim-immigrants-eating-pets-rcna170537
Alabama murderer gives up appeals and asks to be executed so that victims’ families have ‘justice’,nbc,2348,https://www.nbcnews.com/news/us-news/alabama-murderer-gives-appeals-asks-executed-victims-families-justice-rcna146404
Gaza Strip struggles to cope as coronavirus outbreak takes its toll,nbc,2349,https://www.nbcnews.com/news/world/gaza-strip-struggles-cope-coronavirus-outbreak-takes-its-toll-n1239972
